,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
4520,2018-06-07,2317,8,18.9,82,2.3,326,15.7,0.44,0.0,0.0,Summer,0,1
4521,2018-06-07,1342,9,20.5,73,1.6,364,15.4,1.23,0.0,0.0,Summer,0,1
4522,2018-06-07,914,10,22.0,69,2.0,488,16.0,2.04,0.0,0.0,Summer,0,1
4523,2018-06-07,967,11,23.4,62,1.8,603,15.6,2.87,0.0,0.0,Summer,0,1
4524,2018-06-07,1099,12,25.0,56,3.0,715,15.6,3.19,0.0,0.0,Summer,0,1
4525,2018-06-07,1071,13,26.7,47,2.4,806,14.4,3.26,0.0,0.0,Summer,0,1
4526,2018-06-07,1116,14,28.2,44,1.7,644,14.7,3.11,0.0,0.0,Summer,0,1
4527,2018-06-07,1171,15,29.3,41,2.0,609,14.6,2.63,0.0,0.0,Summer,0,1
4528,2018-06-07,1442,16,29.3,41,2.0,905,14.6,1.95,0.0,0.0,Summer,0,1
4529,2018-06-07,2002,17,28.2,51,3.3,879,17.0,1.73,0.0,0.0,Summer,0,1
4530,2018-06-07,3221,18,25.6,57,2.7,1217,16.4,0.96,0.0,0.0,Summer,0,1
4531,2018-06-07,2649,19,24.0,60,2.8,1379,15.7,0.38,0.0,0.0,Summer,0,1
4532,2018-06-07,2278,20,22.8,67,1.6,1219,16.3,0.06,0.0,0.0,Summer,0,1
4533,2018-06-07,2161,21,21.5,69,2.6,942,15.5,0.0,0.0,0.0,Summer,0,1
4534,2018-06-07,1939,22,20.9,71,1.0,763,15.4,0.0,0.0,0.0,Summer,0,1
4535,2018-06-07,1290,23,20.3,77,1.3,770,16.1,0.0,0.0,0.0,Summer,0,1
4536,2018-06-08,926,0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,Summer,0,1
4537,2018-06-08,769,1,18.8,84,1.7,658,16.0,0.0,0.0,0.0,Summer,0,1
4538,2018-06-08,525,2,18.6,84,2.5,619,15.8,0.0,0.0,0.0,Summer,0,1
4539,2018-06-08,365,3,18.6,83,2.9,889,15.6,0.0,0.0,0.0,Summer,0,1
4540,2018-06-08,255,4,18.5,82,2.0,1072,15.3,0.0,0.0,0.0,Summer,0,1
4541,2018-06-08,299,5,18.6,81,0.8,1205,15.2,0.0,0.0,0.0,Summer,0,1
4542,2018-06-08,744,6,18.8,78,2.0,1259,14.8,0.01,0.0,0.0,Summer,0,1
4543,2018-06-08,1544,7,19.1,73,2.0,1300,14.1,0.3,0.0,0.0,Summer,0,1
4544,2018-06-08,2348,8,19.7,69,2.0,1448,13.8,0.54,0.0,0.0,Summer,0,1
4545,2018-06-08,1283,9,21.2,62,1.7,1384,13.6,1.45,0.0,0.0,Summer,0,1
4546,2018-06-08,1002,10,21.9,62,1.7,1664,14.2,1.36,0.0,0.0,Summer,0,1
4547,2018-06-08,1095,11,21.9,64,2.4,1359,14.7,1.03,0.0,0.0,Summer,0,1
4548,2018-06-08,1256,12,23.1,56,1.6,1222,13.8,1.71,0.0,0.0,Summer,0,1
4549,2018-06-08,1314,13,24.2,58,1.9,1015,15.4,1.87,0.0,0.0,Summer,0,1
4550,2018-06-08,1249,14,25.0,54,2.2,1146,15.0,1.86,0.0,0.0,Summer,0,1
4551,2018-06-08,1416,15,26.2,51,3.3,1104,15.2,2.87,0.0,0.0,Summer,0,1
4552,2018-06-08,1668,16,26.6,49,3.2,1200,15.0,2.35,0.0,0.0,Summer,0,1
4553,2018-06-08,2314,17,26.9,49,2.3,1210,15.2,1.72,0.0,0.0,Summer,0,1
4554,2018-06-08,3309,18,26.2,54,2.2,1183,16.1,0.88,0.0,0.0,Summer,0,1
4555,2018-06-08,2797,19,24.5,63,3.1,970,16.9,0.46,0.0,0.0,Summer,0,1
4556,2018-06-08,2476,20,22.6,71,1.8,856,17.0,0.11,0.0,0.0,Summer,0,1
4557,2018-06-08,2337,21,21.2,77,1.7,638,16.9,0.0,0.0,0.0,Summer,0,1
4558,2018-06-08,2140,22,20.5,78,0.9,550,16.5,0.0,0.0,0.0,Summer,0,1
4559,2018-06-08,1672,23,20.0,79,1.4,510,16.2,0.0,0.0,0.0,Summer,0,1
4560,2018-06-09,1247,0,19.7,83,1.5,390,16.7,0.0,0.0,0.0,Summer,0,1
4561,2018-06-09,1029,1,19.7,81,0.6,419,16.3,0.0,0.0,0.0,Summer,0,1
4562,2018-06-09,732,2,19.4,84,0.7,382,16.6,0.0,0.0,0.0,Summer,0,1
4563,2018-06-09,535,3,19.1,84,0.6,421,16.3,0.0,0.0,0.0,Summer,0,1
4564,2018-06-09,352,4,19.0,83,0.4,473,16.0,0.0,0.0,0.0,Summer,0,1
4565,2018-06-09,262,5,19.0,85,0.4,467,16.4,0.0,0.0,0.0,Summer,0,1
4566,2018-06-09,381,6,19.0,84,0.5,440,16.2,0.05,0.0,0.0,Summer,0,1
4567,2018-06-09,616,7,20.2,73,1.1,708,15.1,0.41,0.0,0.0,Summer,0,1
4568,2018-06-09,963,8,21.9,62,0.9,1071,14.2,1.03,0.0,0.0,Summer,0,1
4569,2018-06-09,1102,9,24.0,55,1.8,1411,14.3,1.81,0.0,0.0,Summer,0,1
4570,2018-06-09,1156,10,25.8,49,1.3,1442,14.2,2.42,0.0,0.0,Summer,0,1
4571,2018-06-09,1200,11,27.2,46,1.7,1301,14.5,2.88,0.0,0.0,Summer,0,1
4572,2018-06-09,1462,12,28.2,42,1.4,1563,14.0,2.84,0.0,0.0,Summer,0,1
4573,2018-06-09,1583,13,28.8,42,2.0,1438,14.6,2.38,0.0,0.0,Summer,0,1
4574,2018-06-09,1744,14,30.1,35,1.4,1583,12.9,2.53,0.0,0.0,Summer,0,1
4575,2018-06-09,1890,15,29.6,40,2.5,1546,14.5,1.96,0.0,0.0,Summer,0,1
4576,2018-06-09,2297,16,28.7,40,2.5,1474,13.7,1.0,0.0,0.0,Summer,0,1
4577,2018-06-09,2355,17,28.2,39,2.9,1653,12.9,0.7,0.0,0.0,Summer,0,1
4578,2018-06-09,1934,18,27.3,42,1.2,2000,13.2,0.19,0.0,0.0,Summer,0,1
4579,2018-06-09,1058,19,25.7,47,1.8,2000,13.5,0.04,0.0,0.0,Summer,0,1
4580,2018-06-09,246,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,Summer,0,1
4581,2018-06-09,225,21,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,Summer,0,1
4582,2018-06-09,776,22,21.0,75,1.3,2000,16.3,0.0,0.0,0.0,Summer,0,1
4583,2018-06-09,766,23,20.7,66,1.6,2000,14.1,0.0,0.0,0.0,Summer,0,1
4584,2018-06-10,483,0,20.2,66,1.5,2000,13.6,0.0,0.0,0.0,Summer,0,1
4585,2018-06-10,375,1,19.7,71,1.2,1986,14.2,0.0,0.5,0.0,Summer,0,1
4586,2018-06-10,162,2,19.2,69,1.3,2000,13.3,0.0,0.0,0.0,Summer,0,1
4587,2018-06-10,150,3,18.6,78,0.8,1997,14.6,0.0,0.0,0.0,Summer,0,1
4588,2018-06-10,174,4,18.3,72,1.7,2000,13.1,0.0,0.0,0.0,Summer,0,1
4589,2018-06-10,138,5,18.4,70,1.4,2000,12.8,0.0,0.0,0.0,Summer,0,1
4590,2018-06-10,216,6,18.3,71,0.9,2000,12.9,0.0,0.0,0.0,Summer,0,1
4591,2018-06-10,313,7,18.4,68,0.6,2000,12.3,0.04,0.0,0.0,Summer,0,1
4592,2018-06-10,619,8,19.0,65,2.0,2000,12.2,0.28,0.0,0.0,Summer,0,1
4593,2018-06-10,786,9,19.2,65,1.4,2000,12.4,0.34,0.0,0.0,Summer,0,1
4594,2018-06-10,942,10,20.2,62,1.8,2000,12.6,0.82,0.0,0.0,Summer,0,1
4595,2018-06-10,1074,11,21.3,56,1.5,1989,12.1,1.18,0.0,0.0,Summer,0,1
4596,2018-06-10,1442,12,23.2,50,2.2,1988,12.1,2.45,0.0,0.0,Summer,0,1
4597,2018-06-10,1752,13,24.2,48,1.2,1968,12.4,2.19,0.0,0.0,Summer,0,1
4598,2018-06-10,1985,14,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,Summer,0,1
4599,2018-06-10,2182,15,24.8,49,1.2,2000,13.3,1.34,0.0,0.0,Summer,0,1
4600,2018-06-10,2333,16,24.8,51,1.6,2000,13.9,1.17,0.0,0.0,Summer,0,1
4601,2018-06-10,2431,17,24.6,52,1.3,2000,14.0,0.82,0.0,0.0,Summer,0,1
4602,2018-06-10,2367,18,24.1,53,1.3,2000,13.9,0.48,0.0,0.0,Summer,0,1
4603,2018-06-10,2267,19,23.4,55,1.0,2000,13.8,0.12,0.0,0.0,Summer,0,1
4604,2018-06-10,2300,20,22.8,55,1.3,2000,13.2,0.01,0.0,0.0,Summer,0,1
4605,2018-06-10,2026,21,22.1,55,1.5,2000,12.6,0.0,0.0,0.0,Summer,0,1
4606,2018-06-10,1634,22,21.5,55,1.8,2000,12.0,0.0,0.0,0.0,Summer,0,1
4607,2018-06-10,1191,23,20.9,56,1.5,2000,11.7,0.0,0.0,0.0,Summer,0,1
4608,2018-06-11,918,0,20.3,58,1.4,2000,11.7,0.0,0.0,0.0,Summer,0,1
4609,2018-06-11,555,1,19.8,59,1.3,2000,11.5,0.0,0.0,0.0,Summer,0,1
4610,2018-06-11,353,2,19.2,60,1.5,2000,11.2,0.0,0.0,0.0,Summer,0,1
4611,2018-06-11,232,3,18.8,61,1.3,2000,11.1,0.0,0.0,0.0,Summer,0,1
4612,2018-06-11,194,4,18.8,60,1.0,2000,10.8,0.0,0.0,0.0,Summer,0,1
4613,2018-06-11,324,5,18.8,61,1.2,2000,11.1,0.0,0.0,0.0,Summer,0,1
4614,2018-06-11,807,6,18.6,61,0.8,2000,10.9,0.03,0.0,0.0,Summer,0,1
4615,2018-06-11,1629,7,19.1,59,1.1,2000,10.8,0.38,0.0,0.0,Summer,0,1
4616,2018-06-11,2375,8,20.7,55,1.5,2000,11.3,1.23,0.0,0.0,Summer,0,1
4617,2018-06-11,1307,9,22.2,48,1.7,1889,10.6,1.77,0.0,0.0,Summer,0,1
4618,2018-06-11,992,10,23.7,47,1.3,2000,11.7,2.67,0.0,0.0,Summer,0,1
4619,2018-06-11,1107,11,23.2,52,1.4,2000,12.7,1.53,0.0,0.0,Summer,0,1
4620,2018-06-11,1204,12,23.2,52,1.2,2000,12.7,0.82,0.0,0.0,Summer,0,1
4621,2018-06-11,1033,13,23.7,49,1.2,2000,12.3,1.04,0.0,0.0,Summer,0,1
4622,2018-06-11,1075,14,23.9,47,1.0,2000,11.8,0.97,0.0,0.0,Summer,0,1
4623,2018-06-11,1240,15,22.2,60,1.3,1907,14.0,0.34,0.0,0.0,Summer,0,1
4624,2018-06-11,1220,16,22.0,60,1.8,2000,13.8,0.14,0.0,0.0,Summer,0,1
4625,2018-06-11,1475,17,20.7,72,3.4,2000,15.4,0.11,0.0,0.0,Summer,0,1
4626,2018-06-11,1491,18,19.8,80,3.9,2000,16.2,0.12,0.0,0.0,Summer,0,1
4627,2018-06-11,873,19,19.4,85,1.2,1651,16.8,0.08,0.5,0.0,Summer,0,1
4628,2018-06-11,1280,20,19.1,84,1.7,2000,16.3,0.04,0.0,0.0,Summer,0,1
4629,2018-06-11,1647,21,19.0,82,1.0,2000,15.8,0.0,0.0,0.0,Summer,0,1
4630,2018-06-11,1117,22,19.0,76,0.1,2000,14.6,0.0,0.0,0.0,Summer,0,1
4631,2018-06-11,384,23,18.2,93,0.8,460,17.0,0.0,3.5,0.0,Summer,0,1
4632,2018-06-12,470,0,18.0,94,0.7,1906,17.0,0.0,1.0,0.0,Summer,0,1
4633,2018-06-12,454,1,17.7,92,0.9,1958,16.3,0.0,0.0,0.0,Summer,0,1
4634,2018-06-12,385,2,17.7,87,1.2,2000,15.5,0.0,0.0,0.0,Summer,0,1
4635,2018-06-12,206,3,17.5,87,0.5,1995,15.3,0.0,0.0,0.0,Summer,0,1
4636,2018-06-12,144,4,17.5,84,0.8,2000,14.7,0.0,0.0,0.0,Summer,0,1
4637,2018-06-12,296,5,17.2,87,0.6,2000,15.0,0.0,0.0,0.0,Summer,0,1
4638,2018-06-12,740,6,16.7,85,1.0,2000,14.1,0.03,0.0,0.0,Summer,0,1
4639,2018-06-12,1573,7,17.1,77,1.5,1748,13.0,0.49,0.0,0.0,Summer,0,1
4640,2018-06-12,2495,8,19.0,67,1.1,1976,12.7,1.29,0.0,0.0,Summer,0,1
4641,2018-06-12,1317,9,21.1,60,0.9,1998,13.0,2.18,0.0,0.0,Summer,0,1
4642,2018-06-12,971,10,22.1,53,1.1,1999,12.0,2.28,0.0,0.0,Summer,0,1
4643,2018-06-12,1092,11,22.9,54,2.6,1959,13.0,2.56,0.0,0.0,Summer,0,1
4644,2018-06-12,1202,12,24.0,51,1.8,2000,13.2,2.29,0.0,0.0,Summer,0,1
4645,2018-06-12,1215,13,25.7,46,0.8,2000,13.2,3.18,0.0,0.0,Summer,0,1
4646,2018-06-12,1246,14,25.6,45,2.2,1961,12.7,1.39,0.0,0.0,Summer,0,1
4647,2018-06-12,1427,15,26.2,42,2.7,1977,12.2,1.59,0.0,0.0,Summer,0,1
4648,2018-06-12,1714,16,26.2,47,3.8,1996,13.9,2.45,0.0,0.0,Summer,0,1
4649,2018-06-12,2270,17,26.4,47,3.0,1976,14.1,1.76,0.0,0.0,Summer,0,1
4650,2018-06-12,3404,18,24.9,53,3.6,2000,14.6,1.28,0.0,0.0,Summer,0,1
4651,2018-06-12,2873,19,23.1,58,2.4,1997,14.3,0.59,0.0,0.0,Summer,0,1
4652,2018-06-12,2579,20,21.6,62,3.3,2000,13.9,0.09,0.0,0.0,Summer,0,1
4653,2018-06-12,2505,21,20.6,70,1.8,1986,14.9,0.0,0.0,0.0,Summer,0,1
4654,2018-06-12,2309,22,20.0,70,1.0,2000,14.3,0.0,0.0,0.0,Summer,0,1
4655,2018-06-12,1657,23,19.5,72,0.6,1989,14.3,0.0,0.0,0.0,Summer,0,1
4656,2018-06-13,1274,0,19.3,76,1.2,1968,14.9,0.0,0.0,0.0,Summer,0,1
4657,2018-06-13,1088,1,18.9,77,0.7,1987,14.7,0.0,0.0,0.0,Summer,0,1
4658,2018-06-13,847,2,18.4,75,0.6,1986,13.8,0.0,0.0,0.0,Summer,0,1
4659,2018-06-13,591,3,18.5,73,1.0,1951,13.5,0.0,0.0,0.0,Summer,0,1
4660,2018-06-13,421,4,18.7,74,0.9,1933,13.9,0.0,0.0,0.0,Summer,0,1
4661,2018-06-13,290,5,18.6,76,0.4,1957,14.2,0.0,0.0,0.0,Summer,0,1
4662,2018-06-13,416,6,18.7,75,0.9,1923,14.1,0.06,0.0,0.0,Summer,0,1
4663,2018-06-13,657,7,19.4,69,0.3,1277,13.5,0.42,0.0,0.0,Summer,0,1
4664,2018-06-13,959,8,20.7,65,1.5,1004,13.8,0.97,0.0,0.0,Summer,0,1
4665,2018-06-13,1111,9,22.6,59,1.6,1030,14.1,1.8,0.0,0.0,Summer,0,1
4666,2018-06-13,1269,10,23.0,57,2.2,1145,14.0,1.1,0.0,0.0,Summer,0,1
4667,2018-06-13,1478,11,24.5,51,1.5,1333,13.6,1.97,0.0,0.0,Summer,0,1
4668,2018-06-13,1747,12,24.5,56,2.3,1094,15.1,1.74,0.0,0.0,Summer,0,1
4669,2018-06-13,1834,13,24.9,52,1.8,1554,14.3,1.7,0.0,0.0,Summer,0,1
4670,2018-06-13,2088,14,26.6,50,2.4,1119,15.3,2.95,0.0,0.0,Summer,0,1
4671,2018-06-13,2288,15,25.5,50,2.2,1025,14.3,0.47,0.0,0.0,Summer,0,1
4672,2018-06-13,2474,16,25.8,50,1.7,1152,14.5,0.66,0.0,0.0,Summer,0,1
4673,2018-06-13,2664,17,25.6,57,3.3,919,16.4,0.87,0.0,0.0,Summer,0,1
4674,2018-06-13,2479,18,23.4,63,3.6,1245,15.9,0.5,0.0,0.0,Summer,0,1
4675,2018-06-13,2404,19,22.8,64,2.3,1444,15.6,0.45,0.0,0.0,Summer,0,1
4676,2018-06-13,2276,20,22.1,65,1.3,1611,15.2,0.09,0.0,0.0,Summer,0,1
4677,2018-06-13,2166,21,21.8,67,0.0,1485,15.3,0.0,0.0,0.0,Summer,0,1
4678,2018-06-13,1934,22,21.6,66,1.2,1438,14.9,0.0,0.0,0.0,Summer,0,1
4679,2018-06-13,1394,23,21.5,62,0.1,1827,13.9,0.0,0.0,0.0,Summer,0,1
4680,2018-06-14,1047,0,21.1,69,0.5,1086,15.1,0.0,0.0,0.0,Summer,0,1
4681,2018-06-14,715,1,20.8,72,1.0,912,15.5,0.0,0.0,0.0,Summer,0,1
4682,2018-06-14,453,2,20.8,73,0.8,829,15.7,0.0,0.0,0.0,Summer,0,1
4683,2018-06-14,289,3,20.8,73,0.7,756,15.7,0.0,0.0,0.0,Summer,0,1
4684,2018-06-14,193,4,21.0,72,0.8,677,15.7,0.0,0.0,0.0,Summer,0,1
4685,2018-06-14,154,5,20.3,84,3.2,518,17.5,0.0,0.0,0.0,Summer,0,1
4686,2018-06-14,100,6,19.5,95,1.4,179,18.6,0.0,1.5,0.0,Summer,0,1
4687,2018-06-14,94,7,19.4,97,0.9,272,18.9,0.0,13.5,0.0,Summer,0,1
4688,2018-06-14,187,8,18.9,97,1.2,492,18.4,0.06,11.5,0.0,Summer,0,1
4689,2018-06-14,175,9,19.1,96,0.6,273,18.4,0.17,1.5,0.0,Summer,0,1
4690,2018-06-14,532,10,19.7,94,1.1,497,18.7,0.61,1.0,0.0,Summer,0,1
4691,2018-06-14,735,11,20.5,79,1.7,770,16.7,1.25,0.0,0.0,Summer,0,1
4692,2018-06-14,945,12,21.2,75,0.7,876,16.5,1.07,0.0,0.0,Summer,0,1
4693,2018-06-14,1056,13,22.8,67,1.2,930,16.3,1.55,0.0,0.0,Summer,0,1
4694,2018-06-14,1153,14,23.8,62,1.2,1282,16.0,1.91,0.0,0.0,Summer,0,1
4695,2018-06-14,1292,15,24.6,57,1.8,1664,15.5,1.54,0.0,0.0,Summer,0,1
4696,2018-06-14,1550,16,25.0,56,0.7,1723,15.6,1.27,0.0,0.0,Summer,0,1
4697,2018-06-14,1934,17,24.6,57,1.0,1866,15.5,0.45,0.0,0.0,Summer,0,1
4698,2018-06-14,2962,18,24.0,61,1.5,1935,16.0,0.26,0.0,0.0,Summer,0,1
4699,2018-06-14,1856,19,23.6,63,0.6,1956,16.1,0.19,0.0,0.0,Summer,0,1
4700,2018-06-14,1557,20,22.6,74,1.2,1594,17.7,0.01,0.0,0.0,Summer,0,1
4701,2018-06-14,1807,21,22.2,72,1.0,1786,16.9,0.0,0.0,0.0,Summer,0,1
4702,2018-06-14,1737,22,21.8,72,1.0,1952,16.5,0.0,0.0,0.0,Summer,0,1
4703,2018-06-14,1295,23,21.6,68,0.8,2000,15.4,0.0,0.0,0.0,Summer,0,1
4704,2018-06-15,986,0,21.0,70,0.9,2000,15.3,0.0,0.0,0.0,Summer,0,1
4705,2018-06-15,717,1,20.6,65,1.2,2000,13.7,0.0,0.0,0.0,Summer,0,1
4706,2018-06-15,403,2,20.1,67,1.1,2000,13.7,0.0,0.1,0.0,Summer,0,1
4707,2018-06-15,154,3,18.8,93,1.0,419,17.6,0.0,5.4,0.0,Summer,0,1
4708,2018-06-15,72,4,18.0,93,1.6,627,16.8,0.0,10.5,0.0,Summer,0,1
4709,2018-06-15,161,5,17.4,86,1.1,1820,15.0,0.0,0.5,0.0,Summer,0,1
4710,2018-06-15,609,6,17.2,83,1.3,2000,14.2,0.07,0.0,0.0,Summer,0,1
4711,2018-06-15,1467,7,18.2,75,1.4,2000,13.6,0.56,0.0,0.0,Summer,0,1
4712,2018-06-15,2328,8,18.7,71,1.1,1992,13.3,0.61,0.0,0.0,Summer,0,1
4713,2018-06-15,1170,9,20.1,65,1.4,2000,13.3,0.93,0.0,0.0,Summer,0,1
4714,2018-06-15,1004,10,22.0,56,1.5,1989,12.8,1.91,0.0,0.0,Summer,0,1
4715,2018-06-15,1118,11,22.9,57,1.4,1918,13.9,2.24,0.0,0.0,Summer,0,1
4716,2018-06-15,1193,12,24.4,50,1.6,2000,13.2,3.07,0.0,0.0,Summer,0,1
4717,2018-06-15,1035,13,25.3,48,1.8,1935,13.4,3.42,0.0,0.0,Summer,0,1
4718,2018-06-15,1027,14,26.4,43,2.1,1944,12.8,3.23,0.0,0.0,Summer,0,1
4719,2018-06-15,1461,15,26.7,40,1.6,1995,11.9,2.42,0.0,0.0,Summer,0,1
4720,2018-06-15,1726,16,26.5,45,1.6,2000,13.5,1.91,0.0,0.0,Summer,0,1
4721,2018-06-15,2460,17,26.1,45,1.4,2000,13.2,1.26,0.0,0.0,Summer,0,1
4722,2018-06-15,2891,18,25.9,44,1.5,2000,12.7,1.36,0.0,0.0,Summer,0,1
4723,2018-06-15,2984,19,24.3,48,1.5,2000,12.5,0.59,0.0,0.0,Summer,0,1
4724,2018-06-15,2441,20,22.6,51,1.3,2000,11.9,0.06,0.0,0.0,Summer,0,1
4725,2018-06-15,2337,21,21.4,54,1.5,2000,11.6,0.0,0.0,0.0,Summer,0,1
4726,2018-06-15,2155,22,20.4,54,1.4,2000,10.7,0.0,0.0,0.0,Summer,0,1
4727,2018-06-15,1593,23,19.6,55,1.4,2000,10.3,0.0,0.0,0.0,Summer,0,1
4728,2018-06-16,1217,0,19.0,57,1.6,2000,10.2,0.0,0.0,0.0,Summer,0,1
4729,2018-06-16,1056,1,18.4,59,1.3,2000,10.2,0.0,0.0,0.0,Summer,0,1
4730,2018-06-16,764,2,17.9,60,0.8,2000,10.0,0.0,0.0,0.0,Summer,0,1
4731,2018-06-16,518,3,17.4,61,1.2,2000,9.7,0.0,0.0,0.0,Summer,0,1
4732,2018-06-16,317,4,16.9,63,1.0,2000,9.8,0.0,0.0,0.0,Summer,0,1
4733,2018-06-16,277,5,16.6,65,1.2,2000,9.9,0.0,0.0,0.0,Summer,0,1
4734,2018-06-16,381,6,16.3,66,0.7,2000,9.9,0.05,0.0,0.0,Summer,0,1
4735,2018-06-16,583,7,17.0,60,1.1,1993,9.1,0.47,0.0,0.0,Summer,0,1
4736,2018-06-16,892,8,18.7,57,1.0,1956,9.9,1.05,0.0,0.0,Summer,0,1
4737,2018-06-16,1144,9,20.4,54,1.5,2000,10.7,1.88,0.0,0.0,Summer,0,1
4738,2018-06-16,1166,10,21.8,46,0.9,1927,9.6,2.46,0.0,0.0,Summer,0,1
4739,2018-06-16,1330,11,23.4,46,1.6,1954,11.1,2.96,0.0,0.0,Summer,0,1
4740,2018-06-16,1525,12,24.8,43,1.2,1943,11.3,3.27,0.0,0.0,Summer,0,1
4741,2018-06-16,1704,13,26.2,37,1.2,1936,10.3,3.36,0.0,0.0,Summer,0,1
4742,2018-06-16,1783,14,27.1,40,1.8,1779,12.3,3.26,0.0,0.0,Summer,0,1
4743,2018-06-16,1861,15,27.8,41,1.6,1851,13.3,2.89,0.0,0.0,Summer,0,1
4744,2018-06-16,1991,16,28.3,41,2.6,1852,13.7,2.58,0.0,0.0,Summer,0,1
4745,2018-06-16,2383,17,28.4,43,2.0,1806,14.6,1.93,0.0,0.0,Summer,0,1
4746,2018-06-16,2451,18,28.0,46,2.3,1833,15.2,1.23,0.0,0.0,Summer,0,1
4747,2018-06-16,2475,19,27.2,48,1.4,1994,15.2,0.57,0.0,0.0,Summer,0,1
4748,2018-06-16,2497,20,25.0,60,2.4,1773,16.6,0.1,0.0,0.0,Summer,0,1
4749,2018-06-16,2435,21,23.7,64,1.7,1707,16.4,0.0,0.0,0.0,Summer,0,1
4750,2018-06-16,1995,22,22.8,69,1.7,1656,16.8,0.0,0.0,0.0,Summer,0,1
4751,2018-06-16,1615,23,22.1,73,1.6,1180,17.0,0.0,0.0,0.0,Summer,0,1
4752,2018-06-17,1394,0,21.5,76,1.4,1015,17.0,0.0,0.0,0.0,Summer,0,1
4753,2018-06-17,929,1,20.9,79,2.0,932,17.1,0.0,0.0,0.0,Summer,0,1
4754,2018-06-17,755,2,20.5,76,1.1,994,16.1,0.0,0.0,0.0,Summer,0,1
4755,2018-06-17,491,3,19.9,80,1.6,741,16.3,0.0,0.0,0.0,Summer,0,1
4756,2018-06-17,304,4,19.4,82,0.9,531,16.2,0.0,0.0,0.0,Summer,0,1
4757,2018-06-17,238,5,19.0,85,0.8,567,16.4,0.0,0.0,0.0,Summer,0,1
4758,2018-06-17,324,6,18.9,83,0.3,576,15.9,0.05,0.0,0.0,Summer,0,1
4759,2018-06-17,475,7,19.6,75,0.9,884,15.0,0.42,0.0,0.0,Summer,0,1
4760,2018-06-17,715,8,21.1,70,0.3,766,15.4,0.9,0.0,0.0,Summer,0,1
4761,2018-06-17,944,9,22.5,66,1.2,605,15.8,0.97,0.0,0.0,Summer,0,1
4762,2018-06-17,953,10,23.0,66,1.1,516,16.2,0.83,0.0,0.0,Summer,0,1
4763,2018-06-17,1146,11,23.6,63,0.7,523,16.1,0.93,0.0,0.0,Summer,0,1
4764,2018-06-17,1422,12,24.8,56,0.9,530,15.4,1.57,0.0,0.0,Summer,0,1
4765,2018-06-17,1563,13,25.7,52,1.1,639,15.0,1.81,0.0,0.0,Summer,0,1
4766,2018-06-17,1709,14,26.8,44,1.6,760,13.5,2.01,0.0,0.0,Summer,0,1
4767,2018-06-17,1979,15,27.3,51,2.6,598,16.2,2.4,0.0,0.0,Summer,0,1
4768,2018-06-17,2235,16,26.6,51,2.2,809,15.6,1.27,0.0,0.0,Summer,0,1
4769,2018-06-17,2330,17,25.6,58,3.3,865,16.7,0.66,0.0,0.0,Summer,0,1
4770,2018-06-17,2474,18,25.0,59,3.4,1324,16.4,0.54,0.0,0.0,Summer,0,1
4771,2018-06-17,2481,19,24.2,62,1.9,1225,16.4,0.39,0.0,0.0,Summer,0,1
4772,2018-06-17,2429,20,23.1,67,2.1,1060,16.6,0.03,0.0,0.0,Summer,0,1
4773,2018-06-17,2055,21,22.7,66,0.9,1069,16.0,0.0,0.0,0.0,Summer,0,1
4774,2018-06-17,1819,22,22.2,70,0.5,1056,16.4,0.0,0.0,0.0,Summer,0,1
4775,2018-06-17,1323,23,21.7,74,1.4,920,16.8,0.0,0.0,0.0,Summer,0,1
4776,2018-06-18,917,0,21.3,74,1.4,963,16.4,0.0,0.0,0.0,Summer,0,1
4777,2018-06-18,547,1,21.0,74,0.5,990,16.1,0.0,0.0,0.0,Summer,0,1
4778,2018-06-18,436,2,20.7,76,0.3,920,16.3,0.0,0.0,0.0,Summer,0,1
4779,2018-06-18,202,3,20.5,77,0.5,865,16.3,0.0,0.0,0.0,Summer,0,1
4780,2018-06-18,164,4,20.2,78,0.7,884,16.2,0.0,0.0,0.0,Summer,0,1
4781,2018-06-18,383,5,20.0,80,0.3,824,16.4,0.0,0.0,0.0,Summer,0,1
4782,2018-06-18,779,6,20.0,78,0.4,752,16.0,0.05,0.0,0.0,Summer,0,1
4783,2018-06-18,1590,7,20.6,76,0.5,786,16.2,0.3,0.0,0.0,Summer,0,1
4784,2018-06-18,2357,8,22.7,65,0.7,759,15.7,1.05,0.0,0.0,Summer,0,1
4785,2018-06-18,1263,9,24.7,59,1.1,616,16.1,1.8,0.0,0.0,Summer,0,1
4786,2018-06-18,822,10,26.1,53,0.9,554,15.7,2.14,0.0,0.0,Summer,0,1
4787,2018-06-18,915,11,27.3,45,2.4,846,14.3,2.84,0.0,0.0,Summer,0,1
4788,2018-06-18,988,12,28.4,45,2.2,649,15.3,2.92,0.0,0.0,Summer,0,1
4789,2018-06-18,938,13,29.4,42,1.7,689,15.1,3.1,0.0,0.0,Summer,0,1
